well_no,date,year,month,season,is_monsoon,water_level_mean,water_level_min,water_level_max,water_level_std,water_level_lag1,water_level_lag2,water_level_lag3,water_level_rolling_3m,water_level_rolling_6m,water_level_change,rainfall_total,rainfall_mean,rainfall_max,rainy_days,rainfall_lag1,rainfall_rolling_3m,quality_TDS (mg/L),quality_NO2+NO3 (mg/L),quality_Ca (mg/L),quality_Mg (mg/L),quality_Na (mg/L),quality_K (mg/L),quality_Cl (mg/L),quality_SO4 (mg/L),quality_CO3 (mg/L),quality_HCO3 (mg/L),quality_F (mg/L),quality_pH_GEN,quality_EC_GEN (µS/cm),quality_HAR_Total (mg/L),quality_SAR,quality_Na%,year_month,measurement_count,well_type,year_qual,month_qual,year_rain,month_rain
63831,2018-04-01,2018,4,Spring,0,4.6,4.6,4.6,2.899137802864846,2.35,4.5,5.4,3.8166666666666664,4.818333333333334,2.2499999999999996,20.0,6.666666666666667,13.0,3.0,180.3,104.5,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2018-04,1,OB,2019.0,1.0,2018.0,4.0
63831,2018-05-01,2018,5,Spring,0,11.08,11.08,11.08,2.899137802864846,4.6,2.35,4.5,6.010000000000001,5.521666666666667,6.48,1604.22,17.24967741935484,138.0,93.0,20.0,601.5066666666667,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2018-05,1,OB,2019.0,1.0,2018.0,5.0
63831,2018-06-01,2018,6,Summer,1,10.94,10.94,10.94,2.899137802864846,11.08,4.6,2.35,8.873333333333333,6.478333333333333,-0.14000000000000057,66.6,4.4399999999999995,13.0,15.0,1604.22,563.6066666666667,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2018-06,1,OB,2019.0,1.0,2018.0,6.0
63831,2018-07-01,2018,7,Summer,1,11.67,11.67,11.67,2.899137802864846,10.94,11.08,4.6,11.230000000000002,7.523333333333333,0.7300000000000004,80.1,3.0807692307692305,12.0,26.0,66.6,583.64,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2018-07,1,OB,2019.0,1.0,2018.0,7.0
63831,2018-08-01,2018,8,Summer,1,7.6,7.6,7.6,2.899137802864846,11.67,10.94,11.08,10.07,8.040000000000001,-4.07,191.2,6.828571428571428,20.0,28.0,80.1,112.63333333333333,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2018-08,1,OB,2019.0,1.0,2018.0,8.0
63831,2018-09-01,2018,9,Fall,1,7.3,7.3,7.3,2.899137802864846,7.6,11.67,10.94,8.856666666666667,8.865,-0.2999999999999998,806.1,14.927777777777779,106.0,54.0,191.2,359.1333333333334,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2018-09,1,OB,2019.0,1.0,2018.0,9.0
63831,2018-10-01,2018,10,Fall,0,8.03,8.03,8.03,2.899137802864846,7.3,7.6,11.67,7.6433333333333335,9.436666666666666,0.7299999999999995,1410.0,16.3953488372093,114.0,86.0,806.1,802.4333333333334,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2018-10,1,OB,2019.0,1.0,2018.0,10.0
63831,2018-11-01,2018,11,Fall,0,8.43,8.43,8.43,2.899137802864846,8.03,7.3,7.6,7.919999999999999,8.995,0.40000000000000036,953.2,11.767901234567901,68.0,81.0,1410.0,1056.4333333333334,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2018-11,1,OB,2019.0,1.0,2018.0,11.0
63831,2018-12-01,2018,12,Winter,0,8.3,8.3,8.3,2.899137802864846,8.43,8.03,7.3,8.253333333333332,8.555,-0.129999999999999,85.8,6.128571428571428,18.0,14.0,953.2,816.3333333333334,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2018-12,1,OB,2019.0,1.0,2018.0,12.0
63831,2019-01-01,2019,1,Winter,0,7.8,7.8,7.8,2.899137802864846,8.3,8.43,8.03,8.176666666666668,7.91,-0.5000000000000009,17.0,8.5,11.0,2.0,85.8,352.0,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2019-01,1,OB,2019.0,1.0,2019.0,1.0
63831,2019-02-01,2019,2,Winter,0,8.2,8.2,8.2,2.899137802864846,7.8,8.3,8.43,8.1,8.01,0.39999999999999947,17.0,8.5,11.0,2.0,17.0,51.39999999999998,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2019-02,1,OB,2019.0,1.0,2019.0,1.0
63831,2019-03-01,2019,3,Spring,0,8.72,8.72,8.72,2.899137802864846,8.2,7.8,8.3,8.24,8.246666666666668,0.5200000000000014,2.0,2.0,2.0,1.0,17.0,9.5,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2019-03,1,OB,2019.0,1.0,2019.0,3.0
63831,2019-04-01,2019,4,Spring,0,10.0,10.0,10.0,2.899137802864846,8.72,8.2,7.8,8.973333333333334,8.575000000000001,1.2799999999999994,2.0,2.0,2.0,1.0,2.0,2.0,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2019-04,1,OB,2019.0,1.0,2019.0,3.0
63831,2019-05-01,2019,5,Spring,0,10.3,10.3,10.3,2.899137802864846,10.0,8.72,8.2,9.673333333333334,8.886666666666667,0.3000000000000007,2.0,2.0,2.0,1.0,2.0,2.0,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2019-05,1,OB,2019.0,1.0,2019.0,3.0
63831,2019-06-01,2019,6,Summer,1,5.3,5.3,5.3,2.899137802864846,10.3,10.0,8.72,8.533333333333333,8.386666666666667,-5.000000000000001,2.0,2.0,2.0,1.0,2.0,2.0,79.0,5.0,16.0,3.645,3.0,6.0,14.0,6.0,0.3720329,39.57797,0.17,8.0,140.0,55.0,0.1760827,9.439755,2019-06,1,OB,2019.0,1.0,2019.0,3.0
63831,2019-07-01,2019,7,Summer,1,5.5,5.5,5.5,2.899137802864846,5.3,10.3,10.0,7.033333333333334,8.003333333333334,0.20000000000000018,47.6,4.76,18.0,10.0,2.0,47.6,84.0,6.0,16.0,3.645,5.0,5.0,11.0,6.0,1.150456,48.72395,0.2,8.4,140.0,55.0,0.2934711,15.06365,2019-07,1,OB,2019.0,7.0,2019.0,7.0
63831,2019-08-01,2019,8,Summer,1,3.9,3.9,3.9,2.899137802864846,5.5,5.3,10.3,4.8999999999999995,7.286666666666668,-1.6,724.9,12.717543859649123,130.0,57.0,47.6,386.25,84.0,6.0,16.0,3.645,5.0,5.0,11.0,6.0,1.150456,48.72395,0.2,8.4,140.0,55.0,0.2934711,15.06365,2019-08,1,OB,2019.0,7.0,2019.0,8.0
63831,2019-09-01,2019,9,Fall,1,3.3,3.3,3.3,2.899137802864846,3.9,5.5,5.3,4.233333333333333,6.383333333333333,-0.6000000000000001,511.6,7.99375,36.0,64.0,724.9,428.0333333333333,84.0,6.0,16.0,3.645,5.0,5.0,11.0,6.0,1.150456,48.72395,0.2,8.4,140.0,55.0,0.2934711,15.06365,2019-09,1,OB,2019.0,7.0,2019.0,9.0
63831,2019-10-01,2019,10,Fall,0,7.8,7.8,7.8,2.899137802864846,3.3,3.9,5.5,5.0,6.016666666666666,4.5,1370.7,12.238392857142857,52.0,112.0,511.6,869.0666666666667,84.0,6.0,16.0,3.645,5.0,5.0,11.0,6.0,1.150456,48.72395,0.2,8.4,140.0,55.0,0.2934711,15.06365,2019-10,1,OB,2019.0,7.0,2019.0,10.0
63831,2019-11-01,2019,11,Fall,0,9.95,9.95,9.95,2.899137802864846,7.8,3.3,3.9,7.016666666666666,5.958333333333333,2.1499999999999995,721.75,8.491176470588234,37.0,85.0,1370.7,868.0166666666668,84.0,6.0,16.0,3.645,5.0,5.0,11.0,6.0,1.150456,48.72395,0.2,8.4,140.0,55.0,0.2934711,15.06365,2019-11,1,OB,2019.0,7.0,2019.0,11.0
63831,2019-12-01,2019,12,Winter,0,6.8,6.8,6.8,2.899137802864846,9.95,7.8,3.3,8.183333333333332,6.208333333333333,-3.1499999999999995,753.3,10.917391304347825,38.8,69.0,721.75,948.5833333333334,84.0,6.0,16.0,3.645,5.0,5.0,11.0,6.0,1.150456,48.72395,0.2,8.4,140.0,55.0,0.2934711,15.06365,2019-12,1,OB,2019.0,7.0,2019.0,12.0
63831,2023-01-01,2023,1,Winter,0,10.6,10.6,10.6,2.899137802864846,6.8,9.95,7.8,9.116666666666667,7.058333333333333,3.8,1.0,1.0,1.0,1.0,753.3,492.01666666666665,272.0,22.0,36.0,18.0,28.0,8.0,50.0,49.0,0.0,122.0,0.42,7.8,460.0,165.0,0.934198733,30.27192608,2023-01,1,OB,2023.0,1.0,2023.0,1.0
63831,2023-02-01,2023,2,Winter,0,8.5,8.5,8.5,2.899137802864846,10.6,6.8,9.95,8.633333333333333,7.825,-2.0999999999999996,155.1,8.616666666666667,18.0,18.0,1.0,303.1333333333333,272.0,22.0,36.0,18.0,28.0,8.0,50.0,49.0,0.0,122.0,0.42,7.8,460.0,165.0,0.934198733,30.27192608,2023-02,1,OB,2023.0,1.0,2023.0,2.0
63831,2023-03-01,2023,3,Spring,0,9.4,9.4,9.4,2.899137802864846,8.5,10.6,6.8,9.5,8.841666666666667,0.9000000000000004,546.8000000000001,21.872000000000003,76.0,25.0,155.1,234.30000000000004,272.0,22.0,36.0,18.0,28.0,8.0,50.0,49.0,0.0,122.0,0.42,7.8,460.0,165.0,0.934198733,30.27192608,2023-03,1,OB,2023.0,1.0,2023.0,3.0
63831,2023-04-01,2023,4,Spring,0,6.9,6.9,6.9,2.899137802864846,9.4,8.5,10.6,8.266666666666667,8.691666666666666,-2.5,470.8,10.234782608695653,56.2,46.0,546.8000000000001,390.90000000000003,272.0,22.0,36.0,18.0,28.0,8.0,50.0,49.0,0.0,122.0,0.42,7.8,460.0,165.0,0.934198733,30.27192608,2023-04,1,OB,2023.0,1.0,2023.0,4.0
63831,2023-05-01,2023,5,Spring,0,6.9,6.9,6.9,2.899137802864846,6.9,9.4,8.5,7.733333333333334,8.183333333333334,0.0,2103.2,13.48205128205128,100.4,156.0,470.8,1040.2666666666667,272.0,22.0,36.0,18.0,28.0,8.0,50.0,49.0,0.0,122.0,0.42,7.8,460.0,165.0,0.934198733,30.27192608,2023-05,1,OB,2023.0,1.0,2023.0,5.0
63831,2023-06-01,2023,6,Summer,1,9.0,9.0,9.0,2.899137802864846,6.9,6.9,9.4,7.6000000000000005,8.549999999999999,2.0999999999999996,294.6,9.82,42.0,30.0,2103.2,956.1999999999998,272.0,22.0,36.0,18.0,28.0,8.0,50.0,49.0,0.0,122.0,0.42,7.8,460.0,165.0,0.934198733,30.27192608,2023-06,1,OB,2023.0,1.0,2023.0,6.0
63831,2023-07-01,2023,7,Summer,1,10.1,10.1,10.1,2.899137802864846,9.0,6.9,6.9,8.666666666666666,8.466666666666667,1.0999999999999996,258.1,4.096825396825397,15.0,63.0,294.6,885.2999999999998,294.0,2.0,36.0,23.0,41.0,8.0,35.0,27.0,0.0,244.0,0.87,7.4,560.0,185.0,1.32338632,35.03264747,2023-07,1,OB,2023.0,7.0,2023.0,7.0
63831,2023-08-01,2023,8,Summer,1,10.6,10.6,10.6,2.899137802864846,10.1,9.0,6.9,9.9,8.816666666666666,0.5,413.8,9.404545454545454,64.0,44.0,258.1,322.1666666666667,294.0,2.0,36.0,23.0,41.0,8.0,35.0,27.0,0.0,244.0,0.87,7.4,560.0,185.0,1.32338632,35.03264747,2023-08,1,OB,2023.0,7.0,2023.0,8.0
63831,2023-09-01,2023,9,Fall,1,10.6,10.6,10.6,2.899137802864846,10.6,10.1,9.0,10.433333333333334,9.016666666666666,0.0,523.9,8.315873015873015,58.0,63.0,413.8,398.6000000000001,294.0,2.0,36.0,23.0,41.0,8.0,35.0,27.0,0.0,244.0,0.87,7.4,560.0,185.0,1.32338632,35.03264747,2023-09,1,OB,2023.0,7.0,2023.0,9.0
63831,2023-10-01,2023,10,Fall,0,9.0,9.0,9.0,2.899137802864846,10.6,10.6,10.1,10.066666666666666,9.366666666666667,-1.5999999999999996,2258.4,17.506976744186048,113.0,129.0,523.9,1065.3666666666668,294.0,2.0,36.0,23.0,41.0,8.0,35.0,27.0,0.0,244.0,0.87,7.4,560.0,185.0,1.32338632,35.03264747,2023-10,1,OB,2023.0,7.0,2023.0,10.0
63831,2023-11-01,2023,11,Fall,0,5.1,5.1,5.1,2.899137802864846,9.0,10.6,10.6,8.233333333333334,9.066666666666666,-3.9000000000000004,3490.4,14.916239316239317,167.0,234.0,2258.4,2090.9,294.0,2.0,36.0,23.0,41.0,8.0,35.0,27.0,0.0,244.0,0.87,7.4,560.0,185.0,1.32338632,35.03264747,2023-11,1,OB,2023.0,7.0,2023.0,11.0
63831,2023-12-01,2023,12,Winter,0,6.6,6.6,6.6,2.899137802864846,5.1,9.0,10.6,6.8999999999999995,8.666666666666666,1.5,858.2,12.26,75.0,70.0,3490.4,2202.3333333333335,294.0,2.0,36.0,23.0,41.0,8.0,35.0,27.0,0.0,244.0,0.87,7.4,560.0,185.0,1.32338632,35.03264747,2023-12,1,OB,2023.0,7.0,2023.0,12.0
63832,2017-01-01,2017,1,Winter,0,11.71,11.71,11.71,2.899137802864846,11.71,11.71,11.71,11.71,11.71,1.1199999999999992,46.5,6.642857142857143,13.0,7.0,46.5,46.5,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-01,1,OB,2019.0,1.0,2017.0,1.0
63832,2017-02-01,2017,2,Winter,0,12.83,12.83,12.83,2.899137802864846,11.71,11.71,11.71,12.27,12.27,1.1199999999999992,46.5,6.642857142857143,13.0,7.0,46.5,46.5,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-02,1,OB,2019.0,1.0,2017.0,1.0
63832,2017-03-01,2017,3,Spring,0,13.02,13.02,13.02,2.899137802864846,12.83,11.71,11.71,12.520000000000001,12.520000000000001,0.1899999999999995,164.4,10.96,47.0,15.0,46.5,105.45,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-03,1,OB,2019.0,1.0,2017.0,3.0
63832,2017-04-01,2017,4,Spring,0,13.56,13.56,13.56,2.899137802864846,13.02,12.83,11.71,13.136666666666665,12.780000000000001,0.5400000000000009,234.2,10.645454545454545,26.0,22.0,164.4,199.3,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-04,1,OB,2019.0,1.0,2017.0,4.0
63832,2017-05-01,2017,5,Spring,0,13.5,13.5,13.5,2.899137802864846,13.56,13.02,12.83,13.36,12.924000000000001,-0.0600000000000005,408.8,9.506976744186046,32.0,43.0,234.2,269.1333333333333,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-05,1,OB,2019.0,1.0,2017.0,5.0
63832,2017-06-01,2017,6,Summer,1,13.7,13.7,13.7,2.899137802864846,13.5,13.56,13.02,13.586666666666666,13.053333333333333,0.1999999999999993,105.6,11.733333333333333,35.0,9.0,408.8,249.53333333333333,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-06,1,OB,2019.0,1.0,2017.0,6.0
63832,2017-07-01,2017,7,Summer,1,13.5,13.5,13.5,2.899137802864846,13.7,13.5,13.56,13.566666666666668,13.351666666666665,-0.1999999999999993,56.6,8.085714285714285,30.0,7.0,105.6,190.33333333333334,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-07,1,OB,2019.0,1.0,2017.0,7.0
63832,2017-08-01,2017,8,Summer,1,14.45,14.45,14.45,2.899137802864846,13.5,13.7,13.5,13.883333333333333,13.621666666666664,0.9499999999999993,514.1,11.17608695652174,80.0,46.0,56.6,225.43333333333337,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-08,1,OB,2019.0,1.0,2017.0,8.0
63832,2017-09-01,2017,9,Fall,1,15.05,15.05,15.05,2.899137802864846,14.45,13.5,13.7,14.333333333333334,13.959999999999999,0.6000000000000014,1495.9,27.19818181818182,118.0,55.0,514.1,688.8666666666668,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-09,1,OB,2019.0,1.0,2017.0,9.0
63832,2017-10-01,2017,10,Fall,0,13.08,13.08,13.08,2.899137802864846,15.05,14.45,13.5,14.193333333333333,13.88,-1.9700000000000006,836.2,16.39607843137255,70.0,51.0,1495.9,948.7333333333335,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-10,1,OB,2019.0,1.0,2017.0,10.0
63832,2017-11-01,2017,11,Fall,0,13.5,13.5,13.5,2.899137802864846,13.08,15.05,14.45,13.876666666666667,13.88,0.41999999999999993,521.2,9.143859649122808,68.0,57.0,836.2,951.1,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-11,1,OB,2019.0,1.0,2017.0,11.0
63832,2017-12-01,2017,12,Winter,0,7.2,7.2,7.2,2.899137802864846,13.5,13.08,15.05,11.26,12.796666666666667,-6.3,401.8,18.263636363636365,56.0,22.0,521.2,586.4,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2017-12,1,OB,2019.0,1.0,2017.0,12.0
63832,2018-01-01,2018,1,Winter,0,7.9,7.9,7.9,2.899137802864846,7.2,13.5,13.08,9.533333333333333,11.863333333333335,0.7000000000000002,7.6,2.533333333333333,3.0,3.0,401.8,310.2,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-01,1,OB,2019.0,1.0,2018.0,1.0
63832,2018-02-01,2018,2,Winter,0,10.4,10.4,10.4,2.899137802864846,7.9,7.2,13.5,8.5,11.188333333333333,2.5,113.2,16.17142857142857,62.0,7.0,7.6,174.20000000000002,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-02,1,OB,2019.0,1.0,2018.0,2.0
63832,2018-03-01,2018,3,Spring,0,11.0,11.0,11.0,2.899137802864846,10.4,7.9,7.2,9.766666666666667,10.513333333333334,0.5999999999999996,180.3,10.605882352941178,48.0,17.0,113.2,100.36666666666667,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-03,1,OB,2019.0,1.0,2018.0,3.0
63832,2018-04-01,2018,4,Spring,0,12.28,12.28,12.28,2.899137802864846,11.0,10.4,7.9,11.226666666666667,10.38,1.2799999999999994,20.0,6.666666666666667,13.0,3.0,180.3,104.5,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-04,1,OB,2019.0,1.0,2018.0,4.0
63832,2018-05-01,2018,5,Spring,0,13.21,13.21,13.21,2.899137802864846,12.28,11.0,10.4,12.163333333333334,10.331666666666667,0.9300000000000015,1604.22,17.24967741935484,138.0,93.0,20.0,601.5066666666667,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-05,1,OB,2019.0,1.0,2018.0,5.0
63832,2018-06-01,2018,6,Summer,1,13.5,13.5,13.5,2.899137802864846,13.21,12.28,11.0,12.996666666666668,11.381666666666668,0.28999999999999915,66.6,4.4399999999999995,13.0,15.0,1604.22,563.6066666666667,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-06,1,OB,2019.0,1.0,2018.0,6.0
63832,2018-07-01,2018,7,Summer,1,9.44,9.44,9.44,2.899137802864846,13.5,13.21,12.28,12.049999999999999,11.638333333333334,-4.0600000000000005,80.1,3.0807692307692305,12.0,26.0,66.6,583.64,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-07,1,OB,2019.0,1.0,2018.0,7.0
63832,2018-08-01,2018,8,Summer,1,8.25,8.25,8.25,2.899137802864846,9.44,13.5,13.21,10.396666666666667,11.28,-1.1899999999999995,191.2,6.828571428571428,20.0,28.0,80.1,112.63333333333333,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-08,1,OB,2019.0,1.0,2018.0,8.0
63832,2018-09-01,2018,9,Fall,1,8.3,8.3,8.3,2.899137802864846,8.25,9.44,13.5,8.663333333333334,10.829999999999998,0.05000000000000071,806.1,14.927777777777779,106.0,54.0,191.2,359.1333333333334,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-09,1,OB,2019.0,1.0,2018.0,9.0
63832,2018-10-01,2018,10,Fall,0,7.0,7.0,7.0,2.899137802864846,8.3,8.25,9.44,7.850000000000001,9.950000000000001,-1.3000000000000007,1410.0,16.3953488372093,114.0,86.0,806.1,802.4333333333334,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-10,1,OB,2019.0,1.0,2018.0,10.0
63832,2018-11-01,2018,11,Fall,0,6.9,6.9,6.9,2.899137802864846,7.0,8.3,8.25,7.400000000000001,8.898333333333333,-0.09999999999999964,953.2,11.767901234567901,68.0,81.0,1410.0,1056.4333333333334,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-11,1,OB,2019.0,1.0,2018.0,11.0
63832,2018-12-01,2018,12,Winter,0,7.0,7.0,7.0,2.899137802864846,6.9,7.0,8.3,6.966666666666668,7.815,0.09999999999999964,85.8,6.128571428571428,18.0,14.0,953.2,816.3333333333334,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2018-12,1,OB,2019.0,1.0,2018.0,12.0
63832,2019-01-01,2019,1,Winter,0,6.35,6.35,6.35,2.899137802864846,7.0,6.9,7.0,6.75,7.300000000000001,-0.6500000000000004,17.0,8.5,11.0,2.0,85.8,352.0,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2019-01,1,OB,2019.0,1.0,2019.0,1.0
63832,2019-02-01,2019,2,Winter,0,7.05,7.05,7.05,2.899137802864846,6.35,7.0,6.9,6.800000000000001,7.099999999999999,0.7000000000000002,17.0,8.5,11.0,2.0,17.0,51.39999999999998,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2019-02,1,OB,2019.0,1.0,2019.0,1.0
63832,2019-03-01,2019,3,Spring,0,7.75,7.75,7.75,2.899137802864846,7.05,6.35,7.0,7.050000000000001,7.008333333333333,0.7000000000000002,2.0,2.0,2.0,1.0,17.0,9.5,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2019-03,1,OB,2019.0,1.0,2019.0,3.0
63832,2019-04-01,2019,4,Spring,0,8.3,8.3,8.3,2.899137802864846,7.75,7.05,6.35,7.7,7.2250000000000005,0.5500000000000007,2.0,2.0,2.0,1.0,2.0,2.0,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2019-04,1,OB,2019.0,1.0,2019.0,3.0
63832,2019-05-01,2019,5,Spring,0,8.8,8.8,8.8,2.899137802864846,8.3,7.75,7.05,8.283333333333333,7.541666666666667,0.5,2.0,2.0,2.0,1.0,2.0,2.0,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2019-05,1,OB,2019.0,1.0,2019.0,3.0
63832,2019-06-01,2019,6,Summer,1,8.25,8.25,8.25,2.899137802864846,8.8,8.3,7.75,8.450000000000001,7.75,-0.5500000000000007,2.0,2.0,2.0,1.0,2.0,2.0,64.0,6.0,10.0,3.645,2.0,8.0,7.0,5.0,0.2591029,34.70118,0.66,7.9,110.0,40.0,0.1376382,7.976828,2019-06,1,OB,2019.0,1.0,2019.0,3.0
63832,2019-07-01,2019,7,Summer,1,14.65,14.65,14.65,2.899137802864846,8.25,8.8,8.3,10.566666666666668,9.133333333333335,6.4,47.6,4.76,18.0,10.0,2.0,47.6,904.0,141.0,40.0,119.07,76.0,22.0,312.0,124.0,0.0,140.3,0.6,8.2,1560.0,590.0,1.361317,21.1063,2019-07,1,OB,2019.0,7.0,2019.0,7.0
63832,2019-08-01,2019,8,Summer,1,13.95,13.95,13.95,2.899137802864846,14.65,8.25,8.8,12.283333333333333,10.283333333333333,-0.7000000000000011,724.9,12.717543859649123,130.0,57.0,47.6,386.25,904.0,141.0,40.0,119.07,76.0,22.0,312.0,124.0,0.0,140.3,0.6,8.2,1560.0,590.0,1.361317,21.1063,2019-08,1,OB,2019.0,7.0,2019.0,8.0
63832,2019-09-01,2019,9,Fall,1,10.15,10.15,10.15,2.899137802864846,13.95,14.65,8.25,12.916666666666666,10.683333333333335,-3.799999999999999,511.6,7.99375,36.0,64.0,724.9,428.0333333333333,904.0,141.0,40.0,119.07,76.0,22.0,312.0,124.0,0.0,140.3,0.6,8.2,1560.0,590.0,1.361317,21.1063,2019-09,1,OB,2019.0,7.0,2019.0,9.0
63832,2019-10-01,2019,10,Fall,0,9.05,9.05,9.05,2.899137802864846,10.15,13.95,14.65,11.050000000000002,10.808333333333332,-1.0999999999999996,1370.7,12.238392857142857,52.0,112.0,511.6,869.0666666666667,904.0,141.0,40.0,119.07,76.0,22.0,312.0,124.0,0.0,140.3,0.6,8.2,1560.0,590.0,1.361317,21.1063,2019-10,1,OB,2019.0,7.0,2019.0,10.0
